Plot Code,Plot Species Counter,Plant Symbol,Scientific Name,Common Name,Family,Specimen Number,Used PLANTS,Source,Within Plot,Stratum Sort,Stratum,Diagnostic,Range Cover,Real Cover,Other Measure1,DBH,Update,User
ISRO.142,6,HADE2,Halenia deflexa (Sm.) Griseb.,American spurredgentian,Gentianaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,7,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,8,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,9,RIGL,Ribes glandulosum Grauer,skunk currant,Grossulariaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,10,GATR3,Galium triflorum Michx.,fragrant bedstraw,Rubiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,11,CAREX,Carex L.,sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,12,PRVI,Prunus virginiana L.,common chokecherry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,13,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,4/1/1998,cr
ISRO.142,14,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,4/1/1998,cr
ISRO.142,15,DREX2,Dryopteris expansa (K. Presl) Fraser-Jenkins & Jermy,spreading woodfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,4/1/1998,cr
ISRO.142,16,RUID,Rubus idaeus L.,American red raspberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,17,COSE16,Cornus sericea L.,redosier dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,18,PYMI,Pyrola minor L.,snowline wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,19,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,20,LYOB,Lycopodium obscurum L.,rare clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,21,LOGI2,Lolium giganteum (L.) S.J. Darbyshire,,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,22,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,23,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,24,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,25,TRBO2,Trientalis borealis Raf.,American starflower,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,26,CARO2,Campanula rotundifolia L.,bluebell bellflower,Campanulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,27,POA,Poa L.,bluegrass,Poaceae,"? short leaf, broad, small, loose panicle",TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,28,LOCA7,Lonicera canadensis Bartr. ex Marsh.,American fly honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,29,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,30,COMA4,Corallorrhiza maculata (Raf.) Raf.,summer coralroot,Orchidaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,31,LYDI3,Lycopodium digitatum Dill. ex A. Braun,fan clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,32,GELI2,Geocaulon lividum (Richards.) Fern.,false toadflax,Santalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,33,HIPI2,Hieracium piloselloides Vill.,tall hawkweed,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,34,ALVI5,Alnus viridis (Vill.) Lam. & DC.,sitka alder,Betulaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,4/1/1998,cr
ISRO.142,35,USNEA2,Usnea Dill. ex Adans.,beard lichen,Parmeliaceae,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,4/1/1998,cr
ISRO.142,36,FOLIOS,foliose lichens,,,,FALSE,NS,TRUE,8,N,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,1,ALIN2,Alnus incana (L.) Moench,mountain alder,Betulaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,4/1/1998,cr
ISRO.143,2,COSE16,Cornus sericea L.,redosier dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,4/1/1998,cr
ISRO.143,3,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,4,SOLID,Solidago L.,goldenrod,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,5,IRVE2,Iris versicolor L.,harlequin blueflag,Iridaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/1/1998,cr
ISRO.143,6,CALA11,Carex lasiocarpa Ehrh.,woollyfruit sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,04,37.5,,,4/1/1998,cr
ISRO.143,7,CACA4,Calamagrostis canadensis (Michx.) Beauv.,bluejoint,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,04,37.5,,,4/1/1998,cr
ISRO.143,8,METR3,Menyanthes trifoliata L.,common buckbean,Menyanthaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,9,JUBA,Juncus balticus Willd.,Baltic rush,Juncaceae,??,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,10,VIOLA,Viola L.,violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,11,CABU6,Carex buxbaumii Wahlenb.,Buxbaum's sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/1/1998,cr
ISRO.143,12,VAOX,Vaccinium oxycoccos L.,small cranberry,Ericaceae,,TRUE,SY,TRUE,6,S3,FALSE,02,2.5,,,4/1/1998,cr
ISRO.143,13,CALLI6,Callitriche L.,waterstarwort,Callitrichaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,14,EPPA,Epilobium palustre L.,marsh willowherb,Onagraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,15,CARO6,Carex rostrata Stokes,beaked sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,16,CARE4,Carex retrorsa Schwein.,knotsheath sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,17,CAPA,Calla palustris L.,water arum,Araceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,18,THPA,Thelypteris palustris Schott,eastern marsh fern,Thelypteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,19,VIBL,Viola blanda Willd.,sweet white violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,20,DRRO,Drosera rotundifolia L.,roundleaf sundew,Droseraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,21,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,22,CAIN12,Carex intumescens Rudge,greater bladder sedge,Cyperaceae,?,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/1/1998,cr
ISRO.143,23,LYAN2,Lycopodium annotinum L.,stiff clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,24,SPLA4,Spiranthes lacera (Raf.) Raf.,northern slender ladiestresses,Orchidaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,25,SCCY,Scirpus cyperinus (L.) Kunth,woolgrass,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,26,TACA7,Taxus canadensis Marsh.,Canada yew,Taxaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,27,COTR2,Coptis trifolia (L.) Salisb.,threeleaf goldthread,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,28,CAAU3,Carex aurea Nutt.,golden sedge,Cyperaceae,?,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,29,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,30,SALIX,Salix L.,willow,Salicaceae,"dark, glossy top; light, pubescent under",TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,31,CAREX,Carex L.,sedge,Cyperaceae,1: ovales - like; 2,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,32,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,33,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,34,LYTE2,Lysimachia terrestris (L.) B.S.P.,earth loosestrife,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,35,MNIUM2,Mnium Hedw.,mnium calcareous moss,Mniaceae,,TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,4/1/1998,cr
ISRO.143,36,SPHAG2,Sphagnum L.,sphagnum,Sphagnaceae,,TRUE,SY,TRUE,8,N,FALSE,03,15,,,4/1/1998,cr
ISRO.144,1,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,2,T2,FALSE,02,2.5,,"11,22,11,16",4/2/1998,cr
ISRO.144,2,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,4/2/1998,cr
ISRO.144,3,ALVI5,Alnus viridis (Vill.) Lam. & DC.,sitka alder,Betulaceae,,TRUE,SY,TRUE,4,S1,TRUE,05,62.5,,,4/2/1998,cr
ISRO.144,4,TACA7,Taxus canadensis Marsh.,Canada yew,Taxaceae,,TRUE,SY,TRUE,5,S2,TRUE,05,62.5,,,4/2/1998,cr
ISRO.144,5,COSE16,Cornus sericea L.,redosier dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,04,37.5,,,4/2/1998,cr
ISRO.144,6,LYAN2,Lycopodium annotinum L.,stiff clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,4/2/1998,cr
ISRO.144,7,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,4/2/1998,cr
ISRO.144,8,LYOB,Lycopodium obscurum L.,rare clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/2/1998,cr
ISRO.144,9,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/2/1998,cr
ISRO.144,10,GELI2,Geocaulon lividum (Richards.) Fern.,false toadflax,Santalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,12,DRCA11,Dryopteris carthusiana (Vill.) H.P. Fuchs,spinulose woodfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/2/1998,cr
ISRO.144,14,TRBO2,Trientalis borealis Raf.,American starflower,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,15,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,16,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,4/2/1998,cr
ISRO.144,17,POA,Poa L.,bluegrass,Poaceae,tree-gram,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,18,CACA4,Calamagrostis canadensis (Michx.) Beauv.,bluejoint,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,19,STAM2,Streptopus amplexifolius (L.) DC.,claspleaf twistedstalk,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,20,TRCE,Trillium cernuum L.,whippoorwill flower,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,21,VIOLA,Viola L.,violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,22,RIGL,Ribes glandulosum Grauer,skunk currant,Grossulariaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,23,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,24,OPHO,Oplopanax horridus Miq.,devilsclub,Araliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,4/2/1998,cr
ISRO.144,25,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,26,RUID,Rubus idaeus L.,American red raspberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,27,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,28,AMELA,Amelanchier Medik.,serviceberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,29,CAREX,Carex L.,sedge,Cyperaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,30,PRPE2,Prunus pensylvanica L. f.,pin cherry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,31,COTR2,Coptis trifolia (L.) Salisb.,threeleaf goldthread,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.144,32,DREX2,Dryopteris expansa (K. Presl) Fraser-Jenkins & Jermy,spreading woodfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/2/1998,cr
ISRO.144,33,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,4/2/1998,cr
ISRO.144,34,CARO2,Campanula rotundifolia L.,bluebell bellflower,Campanulaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,4/2/1998,cr
ISRO.145,1,THOC2,Thuja occidentalis L.,eastern arborvitae,Cupressaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,4/2/1998,cr
ISRO.145,2,JUHO2,Juniperus horizontalis Moench,creeping juniper,Cupressaceae,,TRUE,SY,TRUE,6,S3,TRUE,02,2.5,,,4/2/1998,cr
ISRO.145,3,LEGR,Ledum groenlandicum Oeder,bog Labradortea,Ericaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,4,PEFL15,Pentaphylloides floribunda (Pursh) A. Love,shrubby cinquefoil,Rosaceae,,TRUE,SY,TRUE,6,S3,TRUE,02,2.5,,,4/2/1998,cr
ISRO.145,5,CANOI,Carex norvegica ssp. inferalpina (Wahlenb.) Hulten,closedhead sedge,Cyperaceae,new to ISRO?,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,6,WOIL,Woodsia ilvensis (L.) R. Br.,rusty woodsia,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,7,CARO2,Campanula rotundifolia L.,bluebell bellflower,Campanulaceae,,TRUE,SY,TRUE,7,H,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,8,ARLY2,Arabis lyrata L.,lyrate rockcress,Brassicaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,9,SITR3,Sibbaldiopsis tridentata (Ait.) Rydb.,shrubby fivefingers,Rosaceae,,TRUE,SY,TRUE,7,H,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,10,PHOP,Physocarpus opulifolius (L.) Maxim.,common ninebark,Rosaceae,,TRUE,SY,TRUE,5,S2,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,11,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,12,ERAL10,Eriophorum alpinum L.,alpine cottongrass,Cyperaceae,,TRUE,SY,TRUE,7,H,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,13,ALVI5,Alnus viridis (Vill.) Lam. & DC.,sitka alder,Betulaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,15,PIVU,Pinguicula vulgaris L.,common butterwort,Lentibulariaceae,,TRUE,SY,TRUE,7,H,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,16,ACMI2,Achillea millefolium L.,common yarrow,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,17,OLAL2,Oligoneuron album (Nutt.) Nesom,,Asteraceae,,TRUE,SY,TRUE,7,H,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,18,VAUL,Vaccinium uliginosum L.,bog blueberry,Ericaceae,,TRUE,SY,TRUE,6,S3,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,19,TOPU,Tofieldia pusilla (Michx.) Pers.,Scotch false asphodel,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,20,TOGL2,Tofieldia glutinosa (Michx.) Pers.,glutin tofieldia,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,21,TRSP2,Trisetum spicatum (L.) Richter,spike trisetum,Poaceae,,TRUE,SY,TRUE,7,H,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,22,CACA4,Calamagrostis canadensis (Michx.) Beauv.,bluejoint,Poaceae,? spp. not listed on field form,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,23,UNGRAS,unknown grass,,,,FALSE,NS,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,24,UNFORB,"unknown forb: red/green stem, alt. leaves, very pubescent",,,,FALSE,NS,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,25,HICA3,Hieracium canadense Michx.,Canadian hawkweed,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,26,CYFR2,Cystopteris fragilis (L.) Bernh.,brittle bladderfern,Dryopteridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,4/2/1998,cr
ISRO.145,27,ANPOG,Andromeda polifolia var. glaucophylla (Link) DC.,bog rosemary,Ericaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,4/2/1998,cr
ISRO.145,28,SAPA14,Saxifraga paniculata P. Mill.,White Mountain saxifrage,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,29,AMELA,Amelanchier Medik.,serviceberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,30,VIOLA,Viola L.,violet,Violaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,31,ARUV,Arctostaphylos uva-ursi (L.) Spreng.,kinnikinnick,Ericaceae,,TRUE,SY,TRUE,6,S3,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,32,LIPH,Lilium philadelphicum L.,wood lily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,33,EMNI,Empetrum nigrum L.,black crowberry,Empetraceae,,TRUE,SY,TRUE,6,S3,TRUE,01,0.5,,,4/2/1998,cr
ISRO.145,34,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,4/2/1998,cr
ISRO.145,35,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/2/1998,cr
ISRO.145,36,FOLIOS,foliose lichens,,,,FALSE,NS,TRUE,8,N,TRUE,03,15,,,4/2/1998,cr
ISRO.145,37,CRUST,crustose lichens,,,,FALSE,NS,TRUE,8,N,TRUE,03,15,,,4/2/1998,cr
ISRO.146,1,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,TRUE,2,T2,FALSE,04,37.5,"20,37","30,11,19,10,23,33,21",4/4/1998,cr
ISRO.146,2,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,2,T2,FALSE,03,15,,"18,22,23",4/4/1998,cr
ISRO.146,3,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,2,T2,FALSE,02,2.5,17,"21,30,19,22,12,24,19,17",4/4/1998,cr
ISRO.146,4,ACSP2,Acer spicatum Lam.,mountain maple,Aceraceae,,TRUE,SY,TRUE,4,S1,FALSE,05,62.5,,,4/4/1998,cr
ISRO.146,5,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,6,CARO2,Campanula rotundifolia L.,bluebell bellflower,Campanulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,7,DRFR,Dryopteris fragrans (L.) Schott,fragrant woodfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,8,ALVI5,Alnus viridis (Vill.) Lam. & DC.,sitka alder,Betulaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,9,CYFR2,Cystopteris fragilis (L.) Bernh.,brittle bladderfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,10,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,11,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,12,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,13,TACA7,Taxus canadensis Marsh.,Canada yew,Taxaceae,,TRUE,SY,TRUE,5,S2,FALSE,04,37.5,,,4/4/1998,cr
ISRO.146,14,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,15,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,16,DRCA11,Dryopteris carthusiana (Vill.) H.P. Fuchs,spinulose woodfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,17,PYCH,Pyrola chlorantha Sw.,greenflowered wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,18,SOUL,Solidago uliginosa Nutt.,bog goldenrod,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,19,TRBO2,Trientalis borealis Raf.,American starflower,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,20,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,21,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,22,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,23,LOCA7,Lonicera canadensis Bartr. ex Marsh.,American fly honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,4/4/1998,cr
ISRO.146,24,RUID,Rubus idaeus L.,American red raspberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,4/4/1998,cr
ISRO.146,25,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,4/4/1998,cr
ISRO.146,26,SAPA14,Saxifraga paniculata P. Mill.,White Mountain saxifrage,Saxifragaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,4/4/1998,cr
