Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
95, eco3, 43338, 5676.27, 154.1, 189.6, 0.0
95, eco1, 93059, 4380.68, 141.3, 255.4, 0.0
96, eco2, 51531, 5193.37, 150.6, 209.3, 0.0
96, eco3, 43338, 5621.05, 152.7, 187.2, 0.0
96, eco1, 93059, 4350.39, 139.6, 252.3, 0.0
97, eco2, 51531, 5158.36, 149.1, 207.2, 0.0
97, eco3, 43338, 5565.54, 151.2, 184.9, 0.0
97, eco1, 93059, 4319.35, 137.9, 249.3, 0.0
98, eco2, 51531, 5124.26, 147.4, 205.0, 0.0
98, eco3, 43338, 5512.74, 149.1, 182.5, 0.0
98, eco1, 93059, 4289.02, 135.7, 246.1, 0.0
99, eco2, 51531, 5088.28, 146.2, 203.0, 0.0
99, eco3, 43338, 5458.84, 147.7, 180.3, 0.0
99, eco1, 93059, 4259.20, 134.2, 243.0, 0.0
100, eco2, 51531, 5002.03, 152.7, 204.5, 0.0
100, eco3, 43338, 5370.93, 152.4, 180.8, 0.0
100, eco1, 93059, 4207.44, 139.8, 242.8, 0.0
101, eco2, 51531, 4952.12, 151.3, 204.3, 0.0
101, eco3, 43338, 5306.58, 150.3, 179.7, 0.0
101, eco1, 93059, 4168.71, 138.3, 241.7, 0.0
102, eco2, 51531, 4903.03, 150.0, 203.8, 0.0
102, eco3, 43338, 5243.81, 148.3, 178.4, 0.0
102, eco1, 93059, 4130.84, 136.9, 240.4, 0.0
103, eco2, 51531, 4856.17, 148.9, 203.0, 0.0
103, eco3, 43338, 5183.14, 146.5, 176.9, 0.0
103, eco1, 93059, 4093.37, 135.5, 238.9, 0.0
104, eco2, 51531, 4810.47, 148.0, 202.3, 0.0
104, eco3, 43338, 5125.02, 144.9, 175.3, 0.0
104, eco1, 93059, 4055.59, 134.5, 237.3, 0.0
105, eco2, 51531, 4767.53, 147.5, 201.6, 0.0
105, eco3, 43338, 5069.90, 143.7, 173.7, 0.0
105, eco1, 93059, 4018.51, 133.7, 235.8, 0.0
106, eco2, 51531, 4726.35, 147.2, 201.0, 0.0
106, eco3, 43338, 5016.55, 142.7, 172.3, 0.0
106, eco1, 93059, 3981.78, 133.4, 234.4, 0.0
107, eco2, 51531, 4687.07, 147.1, 200.6, 0.0
107, eco3, 43338, 4964.82, 141.9, 171.1, 0.0
107, eco1, 93059, 3945.96, 133.2, 233.3, 0.0
108, eco2, 51531, 4649.72, 147.2, 200.3, 0.0
108, eco3, 43338, 4915.04, 141.4, 169.9, 0.0
108, eco1, 93059, 3911.91, 133.3, 232.4, 0.0
109, eco2, 51531, 4614.15, 147.4, 200.3, 0.0
109, eco3, 43338, 4866.78, 141.0, 169.0, 0.0
109, eco1, 93059, 3878.51, 133.4, 231.7, 0.0
110, eco2, 51531, 4419.84, 143.9, 206.2, 0.0
110, eco3, 43338, 4689.05, 138.5, 173.3, 0.0
110, eco1, 93059, 3756.70, 131.4, 234.6, 0.0
111, eco2, 51531, 4390.61, 144.3, 204.1, 0.0
111, eco3, 43338, 4648.14, 138.8, 171.0, 0.0
111, eco1, 93059, 3726.70, 131.2, 232.9, 0.0
112, eco2, 51531, 4362.65, 144.4, 202.6, 0.0
112, eco3, 43338, 4609.39, 139.0, 169.4, 0.0
112, eco1, 93059, 3697.83, 131.4, 231.6, 0.0
113, eco2, 51531, 4336.68, 144.8, 201.5, 0.0
113, eco3, 43338, 4572.99, 139.5, 168.3, 0.0
113, eco1, 93059, 3670.02, 131.5, 230.5, 0.0
114, eco2, 51531, 4312.38, 144.9, 200.9, 0.0
114, eco3, 43338, 4538.54, 139.7, 167.6, 0.0
114, eco1, 93059, 3643.18, 131.5, 229.8, 0.0
115, eco2, 51531, 4289.32, 145.2, 200.5, 0.0
115, eco3, 43338, 4505.12, 140.1, 167.3, 0.0
115, eco1, 93059, 3617.04, 131.5, 229.2, 0.0
116, eco2, 51531, 4267.72, 145.2, 200.2, 0.0
116, eco3, 43338, 4471.21, 140.1, 166.9, 0.0
116, eco1, 93059, 3591.42, 131.5, 228.7, 0.0
