#ppt,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
2009-06-09T00:00:00Z,192.21367,21.548777,4.642066
2009-06-10T00:00:00Z,235.53847,73.509285,8.573755
2009-06-11T00:00:00Z,226.4701,0.7512526,0.8667483
2009-06-12T00:00:00Z,189.67522,233.08327,15.267064
2009-06-13T00:00:00Z,230.93163,156.70218,12.518074
2009-06-14T00:00:00Z,119.75214,103.5501,10.175957
2009-06-15T00:00:00Z,97.35897,98.870026,9.943341
2009-06-16T00:00:00Z,84.90598,85.896255,9.2680235
2009-06-17T00:00:00Z,104.71795,143.1008,11.962475
2009-06-18T00:00:00Z,114.29915,247.62526,15.736114
2009-06-19T00:00:00Z,252.44444,3.4214559,1.8497179
2009-06-20T00:00:00Z,236.23932,1420.8905,37.694702
2009-06-21T00:00:00Z,97.97436,57.714855,7.597029
2009-06-22T00:00:00Z,127.83761,59.913055,7.7403526
2009-06-23T00:00:00Z,238.76068,10.580165,3.2527165
2009-06-24T00:00:00Z,254.4359,4.1618037,2.04005
2009-06-25T00:00:00Z,279.50427,15.993516,3.9991894
2009-06-26T00:00:00Z,120,78.68965,8.870719
2009-06-27T00:00:00Z,229.64957,4.539935,2.1307123
2009-06-28T00:00:00Z,303.97437,113.74934,10.665334
2009-06-29T00:00:00Z,328.75214,3.1018274,1.7612005
2009-06-30T00:00:00Z,336.22223,11.639847,3.411722
2009-07-01T00:00:00Z,303.10257,29.834217,5.462071
2009-07-02T00:00:00Z,280.09402,21.379015,4.623745
2009-07-03T00:00:00Z,262.53845,7.354111,2.7118466
2009-07-04T00:00:00Z,269.1453,4.5218096,2.1264546
2009-07-05T00:00:00Z,304.5299,1.8374594,1.3555292
2009-07-06T00:00:00Z,301.43588,3.1790452,1.7829877
2009-07-07T00:00:00Z,300.86325,72.63631,8.522694
2009-07-08T00:00:00Z,124.128204,91.21618,9.550716
2009-07-09T00:00:00Z,215.66667,21.155172,4.5994754
2009-07-10T00:00:00Z,274.23932,1.4594754,1.2080874
2009-07-11T00:00:00Z,278.50427,2.2348955,1.4949566
2009-07-12T00:00:00Z,291.0171,5.81005,2.4104044
2009-07-13T00:00:00Z,142.01709,14.482464,3.8055832
2009-07-14T00:00:00Z,183.76923,46.799736,6.841033
2009-07-15T00:00:00Z,257.33334,0.87931037,0.9377155
2009-07-16T00:00:00Z,287.11966,16.416594,4.0517397
2009-07-17T00:00:00Z,313.6752,10.600501,3.255841
2009-07-18T00:00:00Z,270.82907,20.936045,4.5755925
2009-07-19T00:00:00Z,142.77777,70.22605,8.380098
2009-07-20T00:00:00Z,153.13675,8.394931,2.8974006
2009-07-21T00:00:00Z,155.34187,11.968317,3.4595256
2009-07-22T00:00:00Z,105.79487,52.923077,7.274825
2009-07-23T00:00:00Z,132.45299,32.887856,5.7347937
2009-07-24T00:00:00Z,292.23077,34.403183,5.8654227
2009-07-25T00:00:00Z,298.6581,7.8648686,2.8044374
2009-07-26T00:00:00Z,265.5812,3.6937814,1.9219213
2009-07-27T00:00:00Z,253.17094,1.1084586,1.0528336
2009-07-28T00:00:00Z,257.76923,1.0583555,1.028764
2009-07-29T00:00:00Z,254.64102,0.43899205,0.66256475
2009-07-30T00:00:00Z,249.57265,19.695108,4.437917
2009-07-31T00:00:00Z,212.95726,63.334366,7.958289
2009-08-01T00:00:00Z,249.67522,0.89360446,0.94530654
2009-08-02T00:00:00Z,149.13675,29.584585,5.4391713
2009-08-03T00:00:00Z,258.86325,4.4638963,2.1127934
2009-08-04T00:00:00Z,277.5299,3.71677,1.9278926
2009-08-05T00:00:00Z,272.48718,5.0278516,2.2422872
2009-08-06T00:00:00Z,191.53847,23.664455,4.8646126
2009-08-07T00:00:00Z,112.19658,57.55585,7.5865574
2009-08-08T00:00:00Z,159.91454,121.63056,11.028625
2009-08-09T00:00:00Z,253.06837,20.995285,4.5820613
2009-08-10T00:00:00Z,264.97437,10.180371,3.1906695
2009-08-11T00:00:00Z,207.92308,28.778515,5.364561
2009-08-12T00:00:00Z,219.13675,37.860447,6.1530843
2009-08-13T00:00:00Z,104.34188,120.468315,10.975806
2009-08-14T00:00:00Z,84.23077,17.661804,4.2025948
2009-08-15T00:00:00Z,142.93163,15.874595,3.9842935
2009-08-16T00:00:00Z,231.55556,1.421456,1.1922482
2009-08-17T00:00:00Z,239.41881,4.2799883,2.0688133
2009-08-18T00:00:00Z,166.73505,135.16196,11.625917
2009-08-19T00:00:00Z,82.57265,8.505452,2.916411
2009-08-20T00:00:00Z,351.49573,1.1659299,1.0797824
2009-08-21T00:00:00Z,350.53845,21.85411,4.674838
2009-08-22T00:00:00Z,213.01709,77.29281,8.791633
2009-08-23T00:00:00Z,160.13675,8.601828,2.932887
2009-08-24T00:00:00Z,239.49573,2.5452402,1.5953809
2009-08-25T00:00:00Z,129.35043,665.0227,25.788034
2009-08-26T00:00:00Z,152.5299,31.285736,5.593365
2009-08-27T00:00:00Z,64.20513,19.267904,4.389522
2009-08-28T00:00:00Z,19.307692,12.559682,3.5439641
2009-08-29T00:00:00Z,351.78632,8.46257,2.9090497
2009-08-30T00:00:00Z,241.86325,0.23975833,0.48965123
2009-08-31T00:00:00Z,240.9658,0.3264073,0.57132065
2009-09-01T00:00:00Z,238.9658,0.61951077,0.78709006
2009-09-02T00:00:00Z,244.2735,0.85558504,0.9249784
2009-09-03T00:00:00Z,186.41026,390.76126,19.767683
2009-09-04T00:00:00Z,161.9658,28.498821,5.3384285
2009-09-05T00:00:00Z,201.35043,6.764073,2.600783
2009-09-06T00:00:00Z,228.39316,23.326849,4.8297877
2009-09-07T00:00:00Z,117.90598,46.08591,6.7886605
2009-09-08T00:00:00Z,164.8376,0.8613322,0.92807984
2009-09-09T00:00:00Z,174.57265,4.6951075,2.1668196
2009-09-10T00:00:00Z,122.20513,104.54377,10.224665
2009-09-11T00:00:00Z,188.58974,108.33024,10.408181
2009-09-12T00:00:00Z,249.33333,28.51724,5.3401537
2009-09-13T00:00:00Z,265.09402,9.413498,3.0681424
2009-09-14T00:00:00Z,38.675213,69.928085,8.362302
2009-09-15T00:00:00Z,99.77778,26.088123,5.107653
2009-09-16T00:00:00Z,234.13675,10.998379,3.3163805
2009-09-17T00:00:00Z,57.91453,30.544355,5.526695
2009-09-18T00:00:00Z,169.7094,13.501032,3.674375
2009-09-19T00:00:00Z,194.76923,2.9376657,1.713962
2009-09-20T00:00:00Z,146.45299,10.732685,3.2760777
2009-09-21T00:00:00Z,199.5299,8.992632,2.9987717
2009-09-22T00:00:00Z,291.9402,3.7291481,1.9311002
2009-09-23T00:00:00Z,230.3077,1.3527851,1.163093
2009-09-24T00:00:00Z,96.17949,48.40716,6.9575257
2009-09-25T00:00:00Z,203.82906,25.418804,5.0417066
2009-09-26T00:00:00Z,208.41026,48.46817,6.9619083
2009-09-27T00:00:00Z,323.49573,2.4590333,1.5681305
2009-09-28T00:00:00Z,2.068376,0.39183614,0.62596816
2009-09-29T00:00:00Z,24.504274,33.734894,5.808175
2009-09-30T00:00:00Z,81.03419,25.653994,5.064977
2009-10-01T00:00:00Z,81.1453,2.2804303,1.5101094
2009-10-02T00:00:00Z,42.555557,0.81800765,0.9044378
2009-10-03T00:00:00Z,339,3.4310346,1.8523052
2009-10-04T00:00:00Z,299.02563,0.5596817,0.74811876
2009-10-05T00:00:00Z,68.5641,36.26525,6.0220637
2009-10-06T00:00:00Z,310.23077,36.47215,6.0392175
2009-10-07T00:00:00Z,248.35898,5.6803713,2.383353
2009-10-08T00:00:00Z,304.46155,0.66445625,0.81514186
2009-10-09T00:00:00Z,255.89743,1.0411141,1.02035
2009-10-10T00:00:00Z,277.64102,1.5941645,1.2626022
2009-10-11T00:00:00Z,252.66667,1.7758621,1.3326148
2009-10-12T00:00:00Z,331.57266,2.2640731,1.5046837
2009-10-13T00:00:00Z,127.53846,19613.82,140.04935
2009-10-14T00:00:00Z,82.4359,22.679045,4.7622523
2009-10-15T00:00:00Z,263.8889,22699.031,150.66197
2009-10-16T00:00:00Z,331.7265,1.7004126,1.3039987
2009-10-17T00:00:00Z,216.11111,12.39272,3.5203295
2009-10-18T00:00:00Z,238.62393,15.0470085,3.8790474
2009-10-19T00:00:00Z,25.65812,16.554523,4.068725
2009-10-20T00:00:00Z,51.820515,1.7002653,1.3039422
2009-10-21T00:00:00Z,38.59829,0.27689362,0.5262068
2009-10-22T00:00:00Z,76.22222,5.501916,2.3456163
2009-10-23T00:00:00Z,354.78632,9.548777,3.0901096
2009-10-24T00:00:00Z,54.83761,68.27512,8.2628765
2009-10-25T00:00:00Z,88.32478,10.807398,3.2874606
2009-10-26T00:00:00Z,215.23077,5.6445622,2.3758287
2009-10-27T00:00:00Z,135.1282,24.405836,4.940226
2009-10-28T00:00:00Z,113.13675,67.63631,8.22413
2009-10-29T00:00:00Z,133.36752,28.527557,5.3411193
2009-10-30T00:00:00Z,268.20514,1.0954907,1.046657
2009-10-31T00:00:00Z,247.60684,57.654434,7.593052
2009-11-01T00:00:00Z,261.35043,10.833038,3.2913582
2009-11-02T00:00:00Z,307.1282,2.474801,1.57315
2009-11-03T00:00:00Z,236.33333,0.22413793,0.47343206
2009-11-04T00:00:00Z,302.8718,0.28514588,0.53399056
2009-11-05T00:00:00Z,161.65813,0.26142058,0.51129305
2009-11-06T00:00:00Z,223.24786,37.99838,6.1642823
2009-11-07T00:00:00Z,242.23932,0.32154435,0.5670488
2009-11-08T00:00:00Z,257.48718,3.0278513,1.7400723
2009-11-09T00:00:00Z,259.8718,9.733421,3.1198432
2009-11-10T00:00:00Z,204.5641,26.127321,5.1114893
2009-11-11T00:00:00Z,197.29915,26.608017,5.158296
2009-11-12T00:00:00Z,195.57265,59.074417,7.6859884
2009-11-13T00:00:00Z,77.91453,258.234,16.069662
2009-11-14T00:00:00Z,276.88034,0.5200413,0.72113883
2009-11-15T00:00:00Z,270.0684,7.288388,2.6997015
2009-11-16T00:00:00Z,192.80342,8.228264,2.868495
2009-11-17T00:00:00Z,154.49573,20.803862,4.561125
2009-11-18T00:00:00Z,112.76923,194.00664,13.928626
2009-11-19T00:00:00Z,268.6581,11.692455,3.419423
2009-11-20T00:00:00Z,232.5641,6.7135277,2.5910475
2009-11-21T00:00:00Z,179.64102,12.852785,3.5850782
2009-11-22T00:00:00Z,180.64957,8.522694,2.9193654
2009-11-23T00:00:00Z,126.71795,35.03183,5.9187694
2009-11-24T00:00:00Z,83.80342,79.43516,8.912641
2009-11-25T00:00:00Z,345.1282,0.45755967,0.6764316
2009-11-26T00:00:00Z,340.84616,1.0795755,1.0390263
2009-11-27T00:00:00Z,305.08548,111.30298,10.550022
2009-11-28T00:00:00Z,350.10257,1.5238727,1.2344524
2009-11-29T00:00:00Z,261.82053,3.1140583,1.7646694
2009-11-30T00:00:00Z,325.1111,1.2720306,1.1278434
2009-12-01T00:00:00Z,37.042736,2.3688476,1.5391061
2009-12-02T00:00:00Z,5.8717947,1085.0265,32.93974
2009-12-03T00:00:00Z,298.8547,9.056293,3.0093675
2009-12-04T00:00:00Z,287.4017,29.8631,5.464714
2009-12-05T00:00:00Z,330.58975,0.36472148,0.6039218
2009-12-06T00:00:00Z,331.81195,0.24020042,0.49010244
2009-12-07T00:00:00Z,335.6581,11.0028,3.3170469
2009-12-08T00:00:00Z,28.777779,1.4846743,1.2184721
2009-12-09T00:00:00Z,338.47864,1.2861774,1.1340976
2009-12-10T00:00:00Z,296.60684,10.326849,3.2135415
2009-12-11T00:00:00Z,251.15384,11.441645,3.38255
2009-12-12T00:00:00Z,283.2564,0.74403185,0.8625728
2009-12-13T00:00:00Z,336.17947,15.820955,3.9775565
2009-12-14T00:00:00Z,299.07693,4.7267904,2.1741183
2009-12-15T00:00:00Z,313.42734,0.6606248,0.8127883
2009-12-16T00:00:00Z,174.19658,0.43516064,0.6596671
2009-12-17T00:00:00Z,285.8718,25.819628,5.0813017
2009-12-18T00:00:00Z,12.307693,0.7493369,0.8656425
2009-12-19T00:00:00Z,41.675213,43.307396,6.580836
2009-12-20T00:00:00Z,233.11111,730.6169,27.029924
2009-12-21T00:00:00Z,20.068377,1.1504568,1.0725935
2009-12-22T00:00:00Z,75.84615,5.5795755,2.3621125
2009-12-23T00:00:00Z,96.30769,8.214854,2.8661566
2009-12-24T00:00:00Z,84.05983,20.901562,4.5718226
2009-12-25T00:00:00Z,88.393166,15.878573,3.9847927
2009-12-26T00:00:00Z,335.4188,132.7455,11.521523
2009-12-27T00:00:00Z,337.04272,0.04126142,0.20312907
2009-12-28T00:00:00Z,302.11966,3.6062481,1.8990124
2009-12-29T00:00:00Z,224.47864,1.8723843,1.368351
2009-12-30T00:00:00Z,311.49573,1.0624815,1.0307674
2009-12-31T00:00:00Z,359,0,0
2010-01-01T00:00:00Z,350.23932,0.35602713,0.5966801
2010-01-02T00:00:00Z,5.5042734,0.3728264,0.6105951
2010-01-03T00:00:00Z,14.153846,0.59681696,0.7725393
2010-01-04T00:00:00Z,169.37607,32123.393,179.23
2010-01-05T00:00:00Z,294.17093,18970.11,137.73201
2010-01-06T00:00:00Z,7.162393,1.7234011,1.3127837
2010-01-07T00:00:00Z,28.760683,0.4594754,0.67784613
2010-01-08T00:00:00Z,15.324786,0.44532862,0.6673295
2010-01-09T00:00:00Z,297.17093,8.263631,2.874653
2010-01-10T00:00:00Z,250.68376,5.0629234,2.2500942
2010-01-11T00:00:00Z,12.504273,0.9073092,0.95252776
2010-01-12T00:00:00Z,229.5299,9.009873,3.001645
2010-01-13T00:00:00Z,238.99146,0.008547009,0.09245003
2010-01-14T00:00:00Z,259.9316,2.115974,1.4546388
2010-01-15T00:00:00Z,264.88034,9.157972,3.0262141
2010-01-16T00:00:00Z,233.44444,1.2835249,1.1329275
2010-01-17T00:00:00Z,253.78633,1.5832597,1.2582765
2010-01-18T00:00:00Z,302.51282,6.4933686,2.548209
2010-01-19T00:00:00Z,276.02563,22973.973,151.57167
2010-01-20T00:00:00Z,118.92308,1.6750664,1.2942436
2010-01-21T00:00:00Z,143.02563,41.05968,6.407783
2010-01-22T00:00:00Z,106.393166,12.068229,3.4739356
2010-01-23T00:00:00Z,124.410255,30.571617,5.5291605
2010-01-24T00:00:00Z,102.42735,43.21235,6.57361
2010-01-25T00:00:00Z,219.98291,272.72385,16.514353
2010-01-26T00:00:00Z,349.84616,4.3554378,2.0869684
2010-01-27T00:00:00Z,290.09402,7.3790154,2.7164342
2010-01-28T00:00:00Z,324.42734,1.2640731,1.12431
2010-01-29T00:00:00Z,317.83762,12.964781,3.600664
2010-01-30T00:00:00Z,287.13675,18.808723,4.3369026
2010-01-31T00:00:00Z,343.92307,1.5716181,1.253642
2010-02-01T00:00:00Z,297.17093,0.83259654,0.9124673
2010-02-02T00:00:00Z,308.8889,4.1685824,2.0417106
2010-02-03T00:00:00Z,323.05127,0.20424403,0.45193365
2010-02-04T00:00:00Z,266.41025,17.98541,4.240921
2010-02-05T00:00:00Z,54.179485,10.079576,3.1748347
2010-02-06T00:00:00Z,55,1,1
2010-02-07T00:00:00Z,99.35897,50.92175,7.1359477
2010-02-08T00:00:00Z,65.589745,6.157825,2.4814966
2010-02-09T00:00:00Z,47.91453,0.49263188,0.7018774
2010-02-10T00:00:00Z,20.08547,1.6478043,1.2836683
2010-02-11T00:00:00Z,10.581197,5.4868846,2.34241
2010-02-12T00:00:00Z,353.63248,12.837901,3.5830019
2010-02-13T00:00:00Z,7.6068377,4.3785734,2.092504
2010-02-14T00:00:00Z,5.111111,1.2375479,1.1124513
2010-02-15T00:00:00Z,13.837606,0.87857354,0.93732256
2010-02-16T00:00:00Z,174.8718,32467.164,180.18648
2010-02-17T00:00:00Z,202.36752,31751.752,178.19022
2010-02-18T00:00:00Z,344.64957,0.64338344,0.80211186
2010-02-19T00:00:00Z,346.8718,1.6816976,1.2968029
2010-02-20T00:00:00Z,324.3846,50.75597,7.1243224
2010-02-21T00:00:00Z,29.948717,77.63528,8.811089
2010-02-22T00:00:00Z,47.179485,203.26923,14.257252
2010-02-23T00:00:00Z,313,4.37931,2.0926802
2010-02-24T00:00:00Z,13.324786,2.5315356,1.59108
2010-02-25T00:00:00Z,33.017094,1.3272915,1.1520814
2010-02-26T00:00:00Z,11.410256,0.62334216,0.7895202
2010-02-27T00:00:00Z,14.905983,0.4652225,0.6820722
2010-02-28T00:00:00Z,21.717949,1.6007957,1.2652255
2010-03-01T00:00:00Z,151.58119,30083.729,173.44661
2010-03-02T00:00:00Z,16.316238,6.080165,2.465799
2010-03-03T00:00:00Z,56.74359,0.6061008,0.77852476
2010-03-04T00:00:00Z,196.4359,3.713528,1.9270515
2010-03-05T00:00:00Z,246.1282,2.8023872,1.6740333
2010-03-06T00:00:00Z,257.64957,8.988211,2.9980345
2010-03-07T00:00:00Z,259.86325,12.032862,3.4688416
2010-03-08T00:00:00Z,231.45299,15.456822,3.9315166
2010-03-09T00:00:00Z,79.44444,75.421455,8.684553
2010-03-10T00:00:00Z,71.52137,17.475832,4.1804104
2010-03-11T00:00:00Z,65.290596,12.84586,3.584112
2010-03-12T00:00:00Z,56.7094,3.1734452,1.7814167
2010-03-13T00:00:00Z,48.982906,0.6721191,0.8198287
2010-03-14T00:00:00Z,23.418804,95.26275,9.760263
2010-03-15T00:00:00Z,16.19658,30.590334,5.530853
2010-03-16T00:00:00Z,254.70085,3.4356027,1.8535379
2010-03-17T00:00:00Z,247.58119,5.4006777,2.3239357
2010-03-18T00:00:00Z,300.50427,4.527999,2.1279094
2010-03-19T00:00:00Z,302.2735,3.2004125,1.7889698
2010-03-20T00:00:00Z,247.01709,0.86177427,0.92831796
2010-03-21T00:00:00Z,114.82906,32.76363,5.7239523
2010-03-22T00:00:00Z,116.42735,33.608902,5.7973185
2010-03-23T00:00:00Z,288.52136,28.82066,5.368488
2010-03-24T00:00:00Z,325.02563,1.8527851,1.3611705
2010-03-25T00:00:00Z,193.51282,5.183024,2.2766256
2010-03-26T00:00:00Z,213.94872,26.01459,5.10045
2010-03-27T00:00:00Z,338.53845,2.8713527,1.6945066
2010-03-28T00:00:00Z,178.31624,7.76982,2.7874398
2010-03-29T00:00:00Z,142.51282,18.096817,4.2540355
2010-03-30T00:00:00Z,184.54701,106.04303,10.29772
2010-03-31T00:00:00Z,44.145298,286.74594,16.933575
2010-04-01T00:00:00Z,112.48718,165.38992,12.860401
2010-04-02T00:00:00Z,217.64957,2.7985559,1.6728885
2010-04-03T00:00:00Z,225,22.51724,4.7452335
2010-04-04T00:00:00Z,237.57265,0.85028,0.92210627
2010-04-05T00:00:00Z,272.24786,1.5673445,1.2519363
2010-04-06T00:00:00Z,26.735043,7.041261,2.6535375
2010-04-07T00:00:00Z,30.384615,0.5835544,0.7639073
2010-04-08T00:00:00Z,339.5983,6.0355144,2.4567285
2010-04-09T00:00:00Z,181.41881,83.00413,9.11066
2010-04-10T00:00:00Z,260.88034,8.623489,2.9365778
2010-04-11T00:00:00Z,116.068375,39.9608,6.3214555
2010-04-12T00:00:00Z,77.76923,18.782494,4.3338776
2010-04-13T00:00:00Z,102.03419,49.309166,7.0220485
2010-04-14T00:00:00Z,190.51282,45.303715,6.7308035
2010-04-15T00:00:00Z,304.76923,0.4204244,0.64840144
2010-04-16T00:00:00Z,344.75214,0.72251695,0.85001
2010-04-17T00:00:00Z,103.34188,11558.037,107.508316
2010-04-18T00:00:00Z,232.95726,38.213676,6.181721
2010-04-19T00:00:00Z,205.04274,1774.662,42.126736
2010-04-20T00:00:00Z,39.62393,13.305629,3.6476882
2010-04-21T00:00:00Z,213.84616,51.90716,7.2046623
2010-04-22T00:00:00Z,189.20512,82.04377,9.057801
2010-04-23T00:00:00Z,101.51282,70.47613,8.395006
2010-04-24T00:00:00Z,56.068375,0.52976716,0.72785103
2010-04-25T00:00:00Z,41.51282,5.545093,2.3548021
2010-04-26T00:00:00Z,43.91453,19.83746,4.453926
2010-04-27T00:00:00Z,242.15384,36.02785,6.0023203
2010-04-28T00:00:00Z,100.273506,48.528,6.966204
2010-04-29T00:00:00Z,84.931625,35.909077,5.9924183
2010-04-30T00:00:00Z,188.4359,37.403183,6.115814
2010-05-01T00:00:00Z,202.5641,38.541115,6.208149
2010-05-02T00:00:00Z,232.94017,1.0394931,1.0195553
2010-05-03T00:00:00Z,240.45299,3.5257883,1.8777083
2010-05-04T00:00:00Z,97.188034,26.61951,5.15941
2010-05-05T00:00:00Z,336.81195,0.9126142,0.95530844
2010-05-06T00:00:00Z,63.384617,7.8076925,2.7942247
2010-05-07T00:00:00Z,14.991453,1.2671677,1.1256855
2010-05-08T00:00:00Z,307.69232,23.507957,4.8485007
2010-05-09T00:00:00Z,194.84616,119.97613,10.9533615
2010-05-10T00:00:00Z,81.128204,16.9748,4.1200485
2010-05-11T00:00:00Z,76.128204,3.1299734,1.7691731
2010-05-12T00:00:00Z,92.4188,29.642057,5.444452
2010-05-13T00:00:00Z,234.11111,48.185825,6.941601
2010-05-14T00:00:00Z,273.7436,9.950929,3.1545093
2010-05-15T00:00:00Z,145.04274,51.04126,7.1443167
2010-05-16T00:00:00Z,92.4359,162.67905,12.75457
2010-05-17T00:00:00Z,199.94872,1.4628648,1.2094895
2010-05-18T00:00:00Z,240.32478,3.9108458,1.9775859
2010-05-19T00:00:00Z,177.7094,1946.3114,44.11702
2010-05-20T00:00:00Z,95.89744,68.67905,8.287282
2010-05-21T00:00:00Z,124.649574,159.67787,12.636371
2010-05-22T00:00:00Z,124.5812,107.366196,10.361766
2010-05-23T00:00:00Z,95.03419,95.99882,9.797899
2010-05-24T00:00:00Z,111.04273,148.16196,12.172179
2010-05-25T00:00:00Z,261.03418,86.65399,9.308813
2010-05-26T00:00:00Z,290.29913,4.7459474,2.1785195
2010-05-27T00:00:00Z,343.56412,2032.7825,45.086388
2010-05-28T00:00:00Z,115.52137,62.217213,7.887789
2010-05-29T00:00:00Z,85.529915,11.59608,3.4053018
2010-05-30T00:00:00Z,250.86325,2.1535513,1.4674983
2010-05-31T00:00:00Z,231.99146,21.04303,4.5872684
2010-06-01T00:00:00Z,305.08548,22.613321,4.755347
2010-06-02T00:00:00Z,241.93163,10.495284,3.2396426
2010-06-03T00:00:00Z,113.08547,90.63056,9.520008
2010-06-04T00:00:00Z,72.290596,20.48379,4.5259023
2010-06-05T00:00:00Z,30.931623,19.598732,4.427046
2010-06-06T00:00:00Z,241.99146,15.698202,3.9620957
2010-06-07T00:00:00Z,125.74359,61.96817,7.8719864
2010-06-08T00:00:00Z,164.88889,119.151344,10.915647
2010-06-09T00:00:00Z,292.0171,8.55143,2.9242828
2010-06-10T00:00:00Z,88.57265,38.12614,6.174637
2010-06-11T00:00:00Z,52.99145,4.232685,2.057349
2010-06-12T00:00:00Z,272.08548,65.63056,8.101269
2010-06-13T00:00:00Z,347.5299,1022.07886,31.969967
2010-06-14T00:00:00Z,93.82906,31.987768,5.655773
2010-06-15T00:00:00Z,99.10256,415.0756,20.373404
2010-06-16T00:00:00Z,171.76923,191.42043,13.835477
2010-06-17T00:00:00Z,188.09402,3.7410846,1.9341884
2010-06-18T00:00:00Z,260.9316,1.1332154,1.064526
2010-06-19T00:00:00Z,271.29913,22.608017,4.754789
2010-06-20T00:00:00Z,143.39316,25.550987,5.0547986
2010-06-21T00:00:00Z,106.25641,146.77852,12.115218
2010-06-22T00:00:00Z,236.75214,14.308723,3.7826874
2010-06-23T00:00:00Z,279.84616,12.976128,3.6022391
2010-06-24T00:00:00Z,180.04274,0.54126143,0.7357047
2010-06-25T00:00:00Z,94.89744,35.11008,5.925376
2010-06-26T00:00:00Z,100.811966,69.18848,8.317961
2010-06-27T00:00:00Z,321.60684,24.516504,4.9514146
2010-06-28T00:00:00Z,303.69232,5.145889,2.268455
2010-06-29T00:00:00Z,289.23077,14.523872,3.81102
2010-06-30T00:00:00Z,175.11966,315.45108,17.760942
2010-07-01T00:00:00Z,207.18803,10.619511,3.258759
2010-07-02T00:00:00Z,215.54701,6.646478,2.5780764
2010-07-03T00:00:00Z,205.28206,22.618036,4.755842
2010-07-04T00:00:00Z,235.58974,2.2095492,1.4864552
2010-07-05T00:00:00Z,132.6923,31.680372,5.628532
2010-07-06T00:00:00Z,229.20512,93.07825,9.647707
2010-07-07T00:00:00Z,194.58119,10.607574,3.2569273
2010-07-08T00:00:00Z,267.52136,1.7516947,1.323516
2010-07-09T00:00:00Z,219.61539,16.738728,4.091299
2010-07-10T00:00:00Z,229.66667,17.224138,4.1501975
2010-07-11T00:00:00Z,313.0171,85.65488,9.2549925
2010-07-12T00:00:00Z,108.606834,148.11995,12.170454
2010-07-13T00:00:00Z,113.871796,34.405834,5.8656487
2010-07-14T00:00:00Z,224.51282,9.200265,3.0331938
2010-07-15T00:00:00Z,245.24786,1.9466549,1.3952258
2010-07-16T00:00:00Z,278.37607,1.8745948,1.3691584
2010-07-17T00:00:00Z,113.44444,44.404213,6.6636486
2010-07-18T00:00:00Z,140.44444,21.47318,4.6339164
2010-07-19T00:00:00Z,154.31624,54.54568,7.3855047
2010-07-20T00:00:00Z,255.42735,0.79855585,0.89361954
2010-07-21T00:00:00Z,166.10257,82.52387,9.084265
2010-07-22T00:00:00Z,199.55556,72.5249,8.516155
2010-07-23T00:00:00Z,307.9316,5.840112,2.4166324
2010-07-24T00:00:00Z,259.0598,7.573976,2.7520857
2010-07-25T00:00:00Z,230.29915,3.3493958,1.8301355
2010-07-26T00:00:00Z,210.33333,29.775862,5.4567266
2010-07-27T00:00:00Z,264.17093,5.1946654,2.2791808
2010-07-28T00:00:00Z,298.20514,41.83687,6.4681425
2010-07-29T00:00:00Z,130.35898,39.473476,6.282792
2010-07-30T00:00:00Z,110.46154,33.44032,5.7827606
2010-07-31T00:00:00Z,208.2735,31.803862,5.639491
2010-08-01T00:00:00Z,184.34187,468.10626,21.635763
2010-08-02T00:00:00Z,210.94872,24.945623,4.9945593
2010-08-03T00:00:00Z,267.76923,2.1618037,1.4703074
2010-08-04T00:00:00Z,285.30768,0.95623344,0.9778719
2010-08-05T00:00:00Z,317.31625,0.21809608,0.46700758
2010-08-06T00:00:00Z,226.50427,3.1486886,1.7744545
2010-08-07T00:00:00Z,95.726494,34.28662,5.855478
2010-08-08T00:00:00Z,132.80342,60.05585,7.749571
2010-08-09T00:00:00Z,178.17094,4.1946654,2.0480883
2010-08-10T00:00:00Z,111.5641,21.213528,4.6058145
2010-08-11T00:00:00Z,184.51282,26.338196,5.1320753
2010-08-12T00:00:00Z,130.79488,114.90584,10.719414
2010-08-13T00:00:00Z,222.82051,0.8899204,0.9433559
2010-08-14T00:00:00Z,239.04274,1.4033304,1.1846224
2010-08-15T00:00:00Z,264.4701,1.906425,1.3807335
2010-08-16T00:00:00Z,276.95728,0.9550545,0.97726893
2010-08-17T00:00:00Z,247.94872,3.3938992,1.8422538
2010-08-18T00:00:00Z,283.03418,12.222959,3.4961348
2010-08-19T00:00:00Z,108.9829,85.585915,9.251266
2010-08-20T00:00:00Z,309.30768,8.266579,2.8751657
2010-08-21T00:00:00Z,273.23932,33.493958,5.7873964
2010-08-22T00:00:00Z,125.50427,38.26938,6.186225
2010-08-23T00:00:00Z,204.13675,6.1190686,2.4736753
2010-08-24T00:00:00Z,273.1111,1.7892721,1.3376367
2010-08-25T00:00:00Z,264.92307,11.778515,3.431984
2010-08-26T00:00:00Z,202.35898,2.4734747,1.5727285
2010-08-27T00:00:00Z,213.58119,1.6248158,1.2746826
2010-08-28T00:00:00Z,196.9658,2.309166,1.519594
2010-08-29T00:00:00Z,184.91454,1.3891836,1.1786363
2010-08-30T00:00:00Z,201.50427,14.338344,3.7866006
2010-08-31T00:00:00Z,275.1282,2.6127322,1.6163948
2010-09-01T00:00:00Z,114.4188,34.866196,5.9047604
