TIMESTEP,MEAN(C),VARIANCE(C^2),STD_DEV(C)
1996-08-08T00:00:00Z,22.6064,1.2359284,1.1117232
1996-08-09T00:00:00Z,20.71838,0.23045683,0.48005918
1996-08-10T00:00:00Z,18.3107,0.26395816,0.51376855
1996-08-11T00:00:00Z,19.73376,0.3184409,0.56430566
1996-08-12T00:00:00Z,23.43975,0.31592837,0.5620751
1996-08-13T00:00:00Z,20.35085,0.3528441,0.59400684
1996-08-14T00:00:00Z,18.3953,0.29956824,0.5473283
1996-08-15T00:00:00Z,20.56112,0.711341,0.8434103
1996-08-16T00:00:00Z,22.56198,0.28951076,0.53806204
1996-08-17T00:00:00Z,23.17993,0.33573535,0.5794267
1996-08-18T00:00:00Z,22.78762,0.54219425,0.7363384
1996-08-19T00:00:00Z,23.97906,0.26052755,0.510419
1996-08-20T00:00:00Z,23.34402,0.2500501,0.5000501
1996-08-21T00:00:00Z,20.2124,0.2668494,0.5165747
1996-08-22T00:00:00Z,23.76025,0.62161803,0.7884276
1996-08-23T00:00:00Z,24.16024,0.47265252,0.68749726
1996-08-24T00:00:00Z,20.88845,0.36290452,0.60241556
1996-08-25T00:00:00Z,23.04147,0.7049263,0.8395989
1996-08-26T00:00:00Z,19.76537,0.3397613,0.58289045
1996-08-27T00:00:00Z,18.5047,0.2468096,0.49679935
1996-08-28T00:00:00Z,20.28848,0.34687003,0.5889567
1996-08-29T00:00:00Z,22.32266,0.70579726,0.8401174
1996-08-30T00:00:00Z,19.93377,0.26499262,0.5147743
1996-08-31T00:00:00Z,22.24658,0.26153994,0.51140976
1996-09-01T00:00:00Z,22.81326,0.14268936,0.37774244
1996-09-02T00:00:00Z,24.7047,0.089913055,0.29985505
1996-09-03T00:00:00Z,24.25427,0.031791925,0.1783029
1996-09-04T00:00:00Z,20.63888,0.060996167,0.24697402
1996-09-05T00:00:00Z,19.86196,0.07606248,0.27579427
1996-09-06T00:00:00Z,22.84744,0.11576923,0.34024876
1996-09-07T00:00:00Z,22.3705,0.05974801,0.24443406
1996-09-08T00:00:00Z,20.6842,0.19295904,0.43927103
1996-09-09T00:00:00Z,20.42608,0.14338785,0.3786659
1996-09-10T00:00:00Z,17.5081,0.02452402,0.15660147
1996-09-11T00:00:00Z,17.3141,0.23697613,0.48680195
1996-09-12T00:00:00Z,14.83718,0.050437666,0.22458331
1996-09-13T00:00:00Z,14.87563,0.09106101,0.30176318
1996-09-14T00:00:00Z,15.08505,0.14402004,0.37949973
1996-09-15T00:00:00Z,14.57308,0.071100794,0.26664734
1996-09-16T00:00:00Z,14.70556,0.17042145,0.41282132
1996-09-17T00:00:00Z,17.83462,0.31734747,0.563336
1996-09-18T00:00:00Z,17.88845,0.108594164,0.3295363
1996-09-19T00:00:00Z,16.76965,0.21021368,0.45849064
1996-09-20T00:00:00Z,15.94317,0.056849394,0.23843111
1996-09-21T00:00:00Z,15.96795,0.46700266,0.6833759
1996-09-22T00:00:00Z,15.18505,0.028847627,0.1698459
1996-09-23T00:00:00Z,14.91754,0.03238432,0.17995644
1996-09-24T00:00:00Z,14.37393,0.33976716,0.5828955
1996-09-25T00:00:00Z,15.15426,0.0914471,0.3024022
1996-09-26T00:00:00Z,13.77734,0.32596964,0.5709375
1996-09-27T00:00:00Z,12.91412,0.047320955,0.2175338
1996-09-28T00:00:00Z,12.99957,0.058900677,0.24269462
1996-09-29T00:00:00Z,12.30386,0.03940318,0.19850235
1996-09-30T00:00:00Z,11.25683,0.08029767,0.28336844
1996-10-01T00:00:00Z,12.05514,0.38807693,0.6229582
1996-10-02T00:00:00Z,12.10812,0.40245506,0.63439345
1996-10-03T00:00:00Z,9.42352,0.05661951,0.23794855
1996-10-04T00:00:00Z,11.497,0.078891836,0.2808769
1996-10-05T00:00:00Z,12.49188,0.16400678,0.4049775
1996-10-06T00:00:00Z,16.91412,0.5714589,0.755949
1996-10-07T00:00:00Z,9.00726,0.04815797,0.21944925
1996-10-08T00:00:00Z,8.66284,0.06285146,0.25070193
1996-10-09T00:00:00Z,9.70898,0.06209549,0.24918967
1996-10-10T00:00:00Z,7.4705,0.093541116,0.30584493
1996-10-11T00:00:00Z,12.66454,0.070735335,0.26596117
1996-10-12T00:00:00Z,13.0671,0.07591217,0.27552164
1996-10-13T00:00:00Z,13.05258,0.98852783,0.9942474
1996-10-14T00:00:00Z,10.35,0.04948276,0.2224472
1996-10-15T00:00:00Z,12.3483,0.06879015,0.26227877
1996-10-16T00:00:00Z,15.43035,0.08417919,0.29013652
1996-10-17T00:00:00Z,12.5483,0.05258326,0.2293104
1996-10-18T00:00:00Z,10.62948,0.09802387,0.31308764
1996-10-19T00:00:00Z,9.49957,0.056486886,0.23766969
1996-10-20T00:00:00Z,9.85427,0.09989537,0.3160623
1996-10-21T00:00:00Z,11.58248,0.16738433,0.40912628
1996-10-22T00:00:00Z,11.06368,0.13067344,0.36148784
1996-10-23T00:00:00Z,9.63546,0.09314913,0.30520344
1996-10-24T00:00:00Z,9.7953,0.06560271,0.25613025
1996-10-25T00:00:00Z,9.34402,0.08608459,0.29340175
1996-10-26T00:00:00Z,10.2594,0.12068671,0.34739992
1996-10-27T00:00:00Z,12.44317,0.43219423,0.6574148
1996-10-28T00:00:00Z,9.2346,0.06769231,0.26017746
1996-10-29T00:00:00Z,9.37307,0.05541114,0.23539571
1996-10-30T00:00:00Z,8.2158,0.07709696,0.2776634
1996-10-31T00:00:00Z,0.94317,0.07667698,0.2769061
1996-11-01T00:00:00Z,-1.06965,0.082455054,0.28714988
1996-11-02T00:00:00Z,0.4517,0.07482464,0.2735409
1996-11-03T00:00:00Z,5.22436,0.071405835,0.2672187
1996-11-04T00:00:00Z,5.34316,0.07374595,0.27156204
1996-11-05T00:00:00Z,4.99444,0.107662834,0.32812014
1996-11-06T00:00:00Z,6.02093,0.10121721,0.31814653
1996-11-07T00:00:00Z,5.33633,0.09601827,0.30986816
1996-11-08T00:00:00Z,3.83206,0.07751989,0.27842394
1996-11-09T00:00:00Z,1.14572,0.070929855,0.2663266
1996-11-10T00:00:00Z,-1.46454,0.09952844,0.31548128
1996-11-11T00:00:00Z,-4.30213,0.13113764,0.3621293
1996-11-12T00:00:00Z,-5.9953,0.10025788,0.31663525
1996-11-13T00:00:00Z,-6.13035,0.089179195,0.29862887
1996-11-14T00:00:00Z,-2.3141,0.09887268,0.31444025
1996-11-15T00:00:00Z,2.13204,0.12717506,0.35661614
1996-11-16T00:00:00Z,4.93206,0.075795755,0.27531028
1996-11-17T00:00:00Z,5.06967,0.070213675,0.26497862
1996-11-18T00:00:00Z,-1.3953,0.16370615,0.4046062
1996-11-19T00:00:00Z,-3.7705,0.08767904,0.2961065
1996-11-20T00:00:00Z,-2.2047,0.07129236,0.2670063
1996-11-21T00:00:00Z,-1.64316,0.08374595,0.28938892
1996-11-22T00:00:00Z,-3.15427,0.16851607,0.41050708
1996-11-23T00:00:00Z,-4.31238,0.09478043,0.3078643
1996-11-24T00:00:00Z,-2.31238,0.089263186,0.29876944
1996-11-25T00:00:00Z,-2.9346,0.1301061,0.36070225
1996-11-26T00:00:00Z,-4.53376,0.10826849,0.32904178
1996-11-27T00:00:00Z,-1.7098,0.096217215,0.310189
1996-11-28T00:00:00Z,1.02264,0.08200412,0.28636363
1996-11-29T00:00:00Z,2.90127,0.091657825,0.30275044
1996-11-30T00:00:00Z,2.08505,0.16229591,0.40285966
1996-12-01T00:00:00Z,1.6936,0.21472149,0.4633805
1996-12-02T00:00:00Z,-1.7893,0.26999262,0.51960814
1996-12-03T00:00:00Z,-3.24573,0.16455054,0.4056483
1996-12-04T00:00:00Z,-0.85856,0.16440907,0.4054739
1996-12-05T00:00:00Z,1.08077,0.16938992,0.41157007
1996-12-06T00:00:00Z,1.07565,0.18744032,0.4329438
1996-12-07T00:00:00Z,0.44232,0.21450928,0.46315145
1996-12-08T00:00:00Z,-0.75428,0.26403332,0.5138417
1996-12-09T00:00:00Z,-1.48334,0.18258621,0.42730108
1996-12-10T00:00:00Z,-0.93375,0.197234,0.44411036
1996-12-11T00:00:00Z,-1.5517,0.14258327,0.37760198
1996-12-12T00:00:00Z,-0.503,0.16871943,0.4107547
1996-12-13T00:00:00Z,-0.36967,0.18193781,0.4265417
1996-12-14T00:00:00Z,-2.64487,0.16480106,0.40595698
1996-12-15T00:00:00Z,-1.05598,0.21573976,0.46447796
1996-12-16T00:00:00Z,-2.7799,0.16659741,0.40816346
1996-12-17T00:00:00Z,-2.30128,0.13545093,0.3680366
1996-12-18T00:00:00Z,-5.10728,0.11781315,0.3432392
1996-12-19T00:00:00Z,-8.56623,0.1770616,0.4207869
1996-12-20T00:00:00Z,-5.53803,0.315028,0.5612736
1996-12-21T00:00:00Z,-4.08674,0.18406866,0.42903224
1996-12-22T00:00:00Z,-8.6201,0.27970085,0.52886754
1996-12-23T00:00:00Z,-8.43204,0.17493369,0.41825074
1996-12-24T00:00:00Z,-11.544,0.24591218,0.49589533
1996-12-25T00:00:00Z,-13.87137,0.26772913,0.5174255
1996-12-26T00:00:00Z,-10.7517,0.257066,0.5070168
1996-12-27T00:00:00Z,-7.12095,0.13294135,0.36461124
1996-12-28T00:00:00Z,-3.3953,0.120775126,0.34752715
1996-12-29T00:00:00Z,-10.13804,1.0569246,1.0280683
1996-12-30T00:00:00Z,-12.8047,0.9464648,0.9728642
1996-12-31T00:00:00Z,-3.2654,0.19407162,0.4405356
1997-01-01T00:00:00Z,-0.98334,0.34189656,0.5847192
1997-01-02T00:00:00Z,1.056,0.23694666,0.48677167
1997-01-03T00:00:00Z,-0.39445,0.23938698,0.48927188
1997-01-04T00:00:00Z,-3.30384,0.14147215,0.37612784
1997-01-05T00:00:00Z,-7.0346,0.2801061,0.5292505
1997-01-06T00:00:00Z,-9.3748,0.24808724,0.49808356
1997-01-07T00:00:00Z,-8.56623,0.58292365,0.7634944
1997-01-08T00:00:00Z,-2.1893,0.7474064,0.8645267
1997-01-09T00:00:00Z,-0.65,0.52931035,0.72753716
1997-01-10T00:00:00Z,-2.85087,0.11077513,0.33282897
1997-01-11T00:00:00Z,-12.25257,0.20473474,0.45247623
1997-01-12T00:00:00Z,-8.5312,0.20274684,0.45027417
1997-01-13T00:00:00Z,-4.7688,0.14188476,0.37667593
1997-01-14T00:00:00Z,-3.22437,0.19812997,0.44511792
1997-01-15T00:00:00Z,-3.0312,0.2587813,0.50870556
1997-01-16T00:00:00Z,-12.07563,0.53657824,0.73251504
1997-01-17T00:00:00Z,-17.34316,0.7032287,0.83858734
1997-01-18T00:00:00Z,-8.27222,0.53157085,0.7290891
1997-01-19T00:00:00Z,-1.26966,0.20745505,0.45547235
1997-01-20T00:00:00Z,-1.44828,0.18844533,0.4341029
1997-01-21T00:00:00Z,-0.30897,0.20709549,0.45507747
1997-01-22T00:00:00Z,-0.49787,0.17993075,0.42418244
1997-01-23T00:00:00Z,-7.61838,0.23304303,0.48274532
1997-01-24T00:00:00Z,-3.69443,0.21800767,0.4669129
1997-01-25T00:00:00Z,-8.15085,0.33456823,0.57841873
1997-01-26T00:00:00Z,-15.64316,0.36012524,0.6001044
1997-01-27T00:00:00Z,-9.41068,0.2682685,0.5179464
1997-01-28T00:00:00Z,-16.1517,0.93585914,0.9673981
1997-01-29T00:00:00Z,-15.66794,0.30614057,0.5532997
1997-01-30T00:00:00Z,-6.71754,0.28066018,0.5297737
1997-01-31T00:00:00Z,0.19445,0.22214559,0.47132325
1997-02-01T00:00:00Z,-1.4047,0.12008547,0.3465335
1997-02-02T00:00:00Z,-0.5483,0.10827292,0.32904848
1997-02-03T00:00:00Z,-0.82606,0.07838786,0.2799783
1997-02-04T00:00:00Z,1.69958,0.12734896,0.35685986
1997-02-05T00:00:00Z,1.13888,0.06703065,0.2589028
1997-02-06T00:00:00Z,-0.25342,0.056712348,0.23814355
1997-02-07T00:00:00Z,-4.0252,0.18756999,0.43309352
1997-02-08T00:00:00Z,-3.90214,0.17975833,0.42397916
1997-02-09T00:00:00Z,-2.39957,0.21027999,0.45856297
1997-02-10T00:00:00Z,-2.97565,0.12623343,0.35529342
1997-02-11T00:00:00Z,-3.63547,0.080045685,0.28292346
1997-02-12T00:00:00Z,-5.71668,0.11844827,0.34416315
1997-02-13T00:00:00Z,-2.31922,0.10801061,0.32864967
1997-02-14T00:00:00Z,-2.75257,0.27576923,0.52513736
1997-02-15T00:00:00Z,-8.41837,0.060111996,0.24517748
1997-02-16T00:00:00Z,-10.36283,0.07492042,0.27371594
1997-02-17T00:00:00Z,0.24316,0.09271146,0.30448556
1997-02-18T00:00:00Z,2.50897,0.085026525,0.29159307
1997-02-19T00:00:00Z,-1.82264,0.1940731,0.44053727
1997-02-20T00:00:00Z,3.49102,0.117612734,0.34294713
1997-02-21T00:00:00Z,0.92266,0.18148689,0.42601278
1997-02-22T00:00:00Z,-10.06794,0.06269231,0.25038433
1997-02-23T00:00:00Z,-9.84745,0.07525199,0.27432096
1997-02-24T00:00:00Z,-10.62266,0.077348955,0.2781168
1997-02-25T00:00:00Z,0.18163,0.07114648,0.26673296
1997-02-26T00:00:00Z,2.41668,0.10396552,0.32243684
1997-02-27T00:00:00Z,-3.49274,0.11091659,0.33304143
1997-02-28T00:00:00Z,1.1312,0.04447097,0.21088141
1997-03-01T00:00:00Z,3.25427,0.022309165,0.14936253
1997-03-02T00:00:00Z,1.58932,0.012578839,0.11215542
1997-03-03T00:00:00Z,1.28076,0.04111406,0.20276602
1997-03-04T00:00:00Z,1.8013,0.015106101,0.12290688
1997-03-05T00:00:00Z,0.11666,0.010862069,0.10422125
1997-03-06T00:00:00Z,-3.37565,0.11071618,0.3327404
1997-03-07T00:00:00Z,-4.7372,0.018023873,0.13425301
1997-03-08T00:00:00Z,-2.69956,0.07993516,0.28272808
1997-03-09T00:00:00Z,3.2141,0.011114058,0.105423234
1997-03-10T00:00:00Z,1.69103,0.02295756,0.15151753
1997-03-11T00:00:00Z,2.01324,0.016482463,0.12838405
1997-03-12T00:00:00Z,-4.47394,0.042353373,0.20579936
1997-03-13T00:00:00Z,-5.16367,0.009466548,0.09729619
1997-03-14T00:00:00Z,-5.93717,0.008885942,0.094265275
1997-03-15T00:00:00Z,-8.4594,0.01758326,0.13260189
1997-03-16T00:00:00Z,-2.82435,0.17416446,0.41733015
1997-03-17T00:00:00Z,1.1252,0.031535514,0.17758241
1997-03-18T00:00:00Z,0.49273,0.03453728,0.1858421
1997-03-19T00:00:00Z,0.68847,0.023594165,0.15360393
1997-03-20T00:00:00Z,2.89358,0.02179045,0.1476159
1997-03-21T00:00:00Z,3.01837,0.013732685,0.11718654
1997-03-22T00:00:00Z,-0.99872,0.07562334,0.274997
1997-03-23T00:00:00Z,-0.9346,0.050795756,0.22537914
1997-03-24T00:00:00Z,1.67565,0.013129974,0.1145861
1997-03-25T00:00:00Z,2.73974,0.013859416,0.11772602
1997-03-26T00:00:00Z,3.703,0.016650457,0.12903665
1997-03-27T00:00:00Z,3.7611,0.011340996,0.106494114
1997-03-28T00:00:00Z,4.32266,0.023211023,0.15235165
1997-03-29T00:00:00Z,2.8201,0.02452844,0.15661559
1997-03-30T00:00:00Z,-1.34147,0.056995284,0.23873685
1997-03-31T00:00:00Z,4.17565,0.30519894,0.55244815
1997-04-01T00:00:00Z,6.103,0.29061598,0.5390881
1997-04-02T00:00:00Z,6.58846,0.29876658,0.54659545
1997-04-03T00:00:00Z,6.64572,0.25782642,0.50776607
1997-04-04T00:00:00Z,6.51837,0.3026982,0.55018014
1997-04-05T00:00:00Z,6.8987,0.25527853,0.50525093
1997-04-06T00:00:00Z,7.52776,0.24329501,0.49324945
1997-04-07T00:00:00Z,1.93804,0.48347628,0.6953246
1997-04-08T00:00:00Z,-1.14146,0.4832022,0.6951274
1997-04-09T00:00:00Z,2.7047,0.44974065,0.67062706
1997-04-10T00:00:00Z,4.71752,0.36272916,0.60227
1997-04-11T00:00:00Z,5.5081,0.31848955,0.56434876
1997-04-12T00:00:00Z,5.65597,0.30660182,0.55371636
1997-04-13T00:00:00Z,6.1748,0.30946654,0.5562972
1997-04-14T00:00:00Z,7.1859,1.0495623,1.0244815
1997-04-15T00:00:00Z,7.73974,0.51316977,0.71635866
1997-04-16T00:00:00Z,5.5688,0.26033303,0.5102284
1997-04-17T00:00:00Z,5.39443,0.30628353,0.5534289
1997-04-18T00:00:00Z,6.12692,0.26782495,0.51751804
1997-04-19T00:00:00Z,6.14657,0.30671236,0.55381614
1997-04-20T00:00:00Z,6.55514,0.26669762,0.51642776
1997-04-21T00:00:00Z,7.9201,0.23745948,0.48729813
1997-04-22T00:00:00Z,9.06283,0.22181697,0.4709745
1997-04-23T00:00:00Z,9.38845,0.2591114,0.50902987
1997-04-24T00:00:00Z,9.38162,0.23545682,0.48523894
1997-04-25T00:00:00Z,9.4782,0.5030769,0.7092792
1997-04-26T00:00:00Z,9.97137,0.8311774,0.91168934
1997-04-27T00:00:00Z,10.47308,0.5071353,0.7121343
1997-04-28T00:00:00Z,8.3893,0.3755099,0.6127886
1997-04-29T00:00:00Z,9.4671,0.25677425,0.50672895
1997-04-30T00:00:00Z,8.8329,1.539188,1.2406402
1997-05-01T00:00:00Z,6.47564,1.0329576,1.0163451
1997-05-02T00:00:00Z,8.58676,0.73993075,0.86019224
1997-05-03T00:00:00Z,11.11666,0.77189654,0.87857646
1997-05-04T00:00:00Z,10.0842,0.7284763,0.85350823
1997-05-05T00:00:00Z,11.4483,1.792066,1.3386807
1997-05-06T00:00:00Z,11.0329,1.0364294,1.0180517
1997-05-07T00:00:00Z,10.86196,0.72864866,0.8536092
1997-05-08T00:00:00Z,8.7902,0.99311376,0.9965509
1997-05-09T00:00:00Z,11.7534,0.76567787,0.8750302
1997-05-10T00:00:00Z,11.55343,0.6015399,0.77559006
1997-05-11T00:00:00Z,8.36453,0.8262526,0.90898436
1997-05-12T00:00:00Z,7.39614,1.1052653,1.0513159
1997-05-13T00:00:00Z,7.10385,1.3909549,1.1793876
1997-05-14T00:00:00Z,6.40127,0.7249337,0.85143036
1997-05-15T00:00:00Z,6.8389,0.7306513,0.85478145
1997-05-16T00:00:00Z,7.07992,0.73332155,0.85634196
1997-05-17T00:00:00Z,8.22863,0.6820395,0.8258568
1997-05-18T00:00:00Z,6.8235,0.65351605,0.80840343
1997-05-19T00:00:00Z,7.47393,0.8292499,0.9106316
1997-05-20T00:00:00Z,10.77477,1.4729148,1.213637
1997-05-21T00:00:00Z,10.49957,0.7639007,0.87401414
1997-05-22T00:00:00Z,10.48675,0.7106204,0.842983
1997-05-23T00:00:00Z,10.3705,1.0302652,1.0150198
1997-05-24T00:00:00Z,11.7047,0.73853374,0.8593799
1997-05-25T00:00:00Z,11.80813,1.0696964,1.0342613
1997-05-26T00:00:00Z,14.43975,0.6664456,0.8163612
1997-05-27T00:00:00Z,14.41668,0.6212069,0.7881668
1997-05-28T00:00:00Z,14.00384,0.676817,0.8226889
1997-05-29T00:00:00Z,13.12264,0.7326938,0.85597533
1997-05-30T00:00:00Z,13.41668,1.0665517,1.0327399
1997-05-31T00:00:00Z,14.76452,0.8005629,0.89474183
1997-06-01T00:00:00Z,19.43035,0.65693784,0.810517
1997-06-02T00:00:00Z,20.49273,0.64781314,0.8048684
1997-06-03T00:00:00Z,19.32522,0.74446654,0.86282474
1997-06-04T00:00:00Z,18.18334,0.7336207,0.8565166
1997-06-05T00:00:00Z,15.77648,0.68713677,0.8289371
1997-06-06T00:00:00Z,13.48248,0.7185912,0.8476976
1997-06-07T00:00:00Z,15.43804,0.6446832,0.80292165
1997-06-08T00:00:00Z,17.09957,0.6680386,0.81733626
1997-06-09T00:00:00Z,20.43463,0.9716578,0.9857271
1997-06-10T00:00:00Z,23.94915,0.8704303,0.93296856
1997-06-11T00:00:00Z,23.73974,0.8983422,0.94780916
1997-06-12T00:00:00Z,21.25683,0.97650456,0.9881825
1997-06-13T00:00:00Z,21.88845,0.93480104,0.9668511
1997-06-14T00:00:00Z,17.05087,0.76474065,0.8744945
1997-06-15T00:00:00Z,17.04574,0.9317919,0.9652937
1997-06-16T00:00:00Z,20.26623,1.823096,1.3502208
1997-06-17T00:00:00Z,17.7158,0.8034763,0.8963684
1997-06-18T00:00:00Z,14.44915,0.7642234,0.87419873
1997-06-19T00:00:00Z,14.40212,0.7557928,0.8693634
1997-06-20T00:00:00Z,15.55514,0.6244562,0.79022545
1997-06-21T00:00:00Z,20.91238,2.0485735,1.4312838
1997-06-22T00:00:00Z,22.44232,1.0184748,1.0091951
1997-06-23T00:00:00Z,18.71496,1.68902,1.299623
1997-06-24T00:00:00Z,21.6611,0.6915134,0.83157283
1997-06-25T00:00:00Z,23.9517,2.2558591,1.5019518
1997-06-26T00:00:00Z,23.9466,0.87757444,0.9367894
1997-06-27T00:00:00Z,26.28076,0.84887266,0.92134285
1997-06-28T00:00:00Z,26.5047,0.8043958,0.89688116
1997-06-29T00:00:00Z,21.0329,0.6771191,0.82287246
1997-06-30T00:00:00Z,18.43035,0.6917654,0.83172435
1997-07-01T00:00:00Z,17.61752,0.6568671,0.8104734
1997-07-02T00:00:00Z,14.5329,1.4100502,1.1874553
1997-07-03T00:00:00Z,15.9064,1.0561008,1.0276676
1997-07-04T00:00:00Z,18.32437,0.78933686,0.88844633
1997-07-05T00:00:00Z,22.81924,2.3500795,1.5329969
1997-07-06T00:00:00Z,16.6654,3.0776923,1.7543353
1997-07-07T00:00:00Z,16.54745,0.6771485,0.82289034
1997-07-08T00:00:00Z,15.48333,0.6860345,0.828272
1997-07-09T00:00:00Z,18.25854,0.7499263,0.8659829
1997-07-10T00:00:00Z,19.21667,0.7901724,0.88891643
1997-07-11T00:00:00Z,21.82266,0.7113145,0.84339464
1997-07-12T00:00:00Z,22.83633,0.82188034,0.90657616
1997-07-13T00:00:00Z,23.85,0.70293105,0.83840984
1997-07-14T00:00:00Z,22.28933,0.6417168,0.80107224
1997-07-15T00:00:00Z,26.32437,0.7758886,0.88084537
1997-07-16T00:00:00Z,26.28848,0.82704246,0.90941876
1997-07-17T00:00:00Z,28.26537,1.0557958,1.0275192
1997-07-18T00:00:00Z,27.9218,1.176008,1.084439
1997-07-19T00:00:00Z,20.87393,0.69493955,0.8336304
1997-07-20T00:00:00Z,16.24145,0.5823401,0.7631121
1997-07-21T00:00:00Z,18.27392,0.6861465,0.8283396
1997-07-22T00:00:00Z,18.8124,0.5780563,0.76030016
1997-07-23T00:00:00Z,18.8577,0.6655438,0.81580865
1997-07-24T00:00:00Z,21.2919,0.64952403,0.80593055
1997-07-25T00:00:00Z,22.5483,0.63154876,0.79470044
1997-07-26T00:00:00Z,22.13375,0.65568227,0.8097421
1997-07-27T00:00:00Z,27.94573,0.99437815,0.9971851
1997-07-28T00:00:00Z,26.77905,0.8722517,0.93394417
1997-07-29T00:00:00Z,22.3107,0.7468892,0.86422753
1997-07-30T00:00:00Z,22.76965,0.7927999,0.8903931
1997-07-31T00:00:00Z,25.4705,0.3195756,0.5653102
1997-08-01T00:00:00Z,28.07308,1.073687,1.0361887
1997-08-02T00:00:00Z,28.9799,1.0883216,1.0432265
1997-08-03T00:00:00Z,20.244,0.2872915,0.5359958
1997-08-04T00:00:00Z,22.6654,0.67579573,0.822068
1997-08-05T00:00:00Z,22.3517,0.34206602,0.5848641
1997-08-06T00:00:00Z,26.01238,0.42391837,0.65109015
1997-08-07T00:00:00Z,27.09188,0.32883435,0.5734408
1997-08-08T00:00:00Z,27.85598,0.44073975,0.6638823
1997-08-09T00:00:00Z,26.21923,0.42456234,0.6515845
1997-08-10T00:00:00Z,24.9611,0.29323754,0.5415141
1997-08-11T00:00:00Z,19.23034,0.2583171,0.5082491
1997-08-12T00:00:00Z,20.29788,0.25337902,0.50336766
1997-08-13T00:00:00Z,20.144,0.2748777,0.5242878
1997-08-14T00:00:00Z,20.09615,0.28647214,0.53523093
1997-08-15T00:00:00Z,19.5842,0.2862349,0.53500926
1997-08-16T00:00:00Z,19.81838,0.29597408,0.54403496
1997-08-17T00:00:00Z,19.80044,0.2790731,0.5282737
1997-08-18T00:00:00Z,20.33804,0.27589008,0.5252524
1997-08-19T00:00:00Z,20.1859,0.27094164,0.52052057
1997-08-20T00:00:00Z,18.87478,0.27429414,0.523731
1997-08-21T00:00:00Z,20.9654,0.5014854,0.70815635
1997-08-22T00:00:00Z,21.6594,0.99413496,0.99706316
1997-08-23T00:00:00Z,21.9278,0.2717433,0.52129
1997-08-24T00:00:00Z,20.73034,0.28124815,0.53032833
1997-08-25T00:00:00Z,21.91238,0.91150457,0.9547275
1997-08-26T00:00:00Z,23.55343,0.28291926,0.53190154
1997-08-27T00:00:00Z,27.6218,0.59600794,0.7720155
1997-08-28T00:00:00Z,21.96368,0.29808724,0.54597366
1997-08-29T00:00:00Z,21.69787,0.37924108,0.61582553
1997-08-30T00:00:00Z,20.51837,0.2539051,0.50389
1997-08-31T00:00:00Z,21.34744,0.4268037,0.65330213
1997-09-01T00:00:00Z,25.44232,0.031750664,0.17818716
1997-09-02T00:00:00Z,19.80386,0.21026525,0.4585469
1997-09-03T00:00:00Z,17.53716,0.10509284,0.32418025
1997-09-04T00:00:00Z,17.9389,0.10789272,0.32847026
1997-09-05T00:00:00Z,19.52606,0.05580165,0.23622373
1997-09-06T00:00:00Z,20.91754,0.14134984,0.3759652
1997-09-07T00:00:00Z,19.25427,0.3012747,0.5488849
1997-09-08T00:00:00Z,18.7346,0.22096817,0.4700725
1997-09-09T00:00:00Z,19.66195,0.13485558,0.3672269
1997-09-10T00:00:00Z,19.83376,0.10033746,0.3167609
1997-09-11T00:00:00Z,18.8594,0.2955143,0.54361224
1997-09-12T00:00:00Z,19.5842,0.046579722,0.21582337
1997-09-13T00:00:00Z,21.3671,0.206257,0.45415527
1997-09-14T00:00:00Z,21.19274,0.16333039,0.40414155
1997-09-15T00:00:00Z,24.82864,0.024798114,0.15747418
1997-09-16T00:00:00Z,18.09103,0.63037133,0.79395926
1997-09-17T00:00:00Z,18.744,0.25056735,0.500567
1997-09-18T00:00:00Z,20.12435,0.035198938,0.1876138
1997-09-19T00:00:00Z,17.51666,0.12982759,0.36031595
1997-09-20T00:00:00Z,15.10897,0.20364721,0.45127288
1997-09-21T00:00:00Z,15.34744,0.09645889,0.31057832
1997-09-22T00:00:00Z,16.13717,0.49802387,0.7057081
1997-09-23T00:00:00Z,15.6825,0.22617742,0.47558114
1997-09-24T00:00:00Z,16.70727,0.38488212,0.6203887
1997-09-25T00:00:00Z,23.08505,0.39264074,0.6266105
1997-09-26T00:00:00Z,19.61666,0.10344828,0.32163376
1997-09-27T00:00:00Z,20.2312,1.0084364,1.0042094
1997-09-28T00:00:00Z,20.06454,4.9279766,2.2199047
1997-09-29T00:00:00Z,15.3577,0.20140584,0.44878262
1997-09-30T00:00:00Z,12.08932,0.20102711,0.44836047
1997-10-01T00:00:00Z,9.97735,0.14217654,0.37706304
1997-10-02T00:00:00Z,13.95,0.06465517,0.2542738
1997-10-03T00:00:00Z,12.59615,0.7159549,0.84614116
1997-10-04T00:00:00Z,13.95684,0.60615975,0.7785626
1997-10-05T00:00:00Z,17.49444,0.04318008,0.20779817
1997-10-06T00:00:00Z,18.87734,0.04131447,0.20325962
1997-10-07T00:00:00Z,13.33804,0.14209697,0.3769575
1997-10-08T00:00:00Z,23.3953,0.24939582,0.49939546
1997-10-09T00:00:00Z,19.8047,11.087671,3.3298156
1997-10-10T00:00:00Z,9.00298,0.17302977,0.41596848
1997-10-11T00:00:00Z,15.30215,4.4680343,2.1137724
1997-10-12T00:00:00Z,15.91326,4.42631,2.1038797
1997-10-13T00:00:00Z,11.85854,0.09044356,0.30073836
1997-10-14T00:00:00Z,8.1158,0.31468317,0.5609663
1997-10-15T00:00:00Z,8.9748,0.16774242,0.4095637
