Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
120, eco3, 43338, 8157.36, 157.7, 191.6, 0.0
120, eco1, 93059, 7250.75, 143.5, 270.9, 0.0
121, eco2, 51531, 8293.20, 166.5, 240.4, 0.0
121, eco3, 43338, 8213.55, 159.2, 189.4, 0.0
121, eco1, 93059, 7296.98, 145.1, 265.3, 0.0
122, eco2, 51531, 8351.31, 168.0, 236.6, 0.0
122, eco3, 43338, 8269.27, 160.4, 188.1, 0.0
122, eco1, 93059, 7342.71, 146.6, 261.2, 0.0
123, eco2, 51531, 8409.94, 169.5, 234.2, 0.0
123, eco3, 43338, 8329.29, 161.9, 187.6, 0.0
123, eco1, 93059, 7389.45, 148.1, 258.2, 0.0
124, eco2, 51531, 8467.78, 170.8, 232.7, 0.0
124, eco3, 43338, 8389.05, 163.3, 187.6, 0.0
124, eco1, 93059, 7435.94, 149.5, 256.2, 0.0
125, eco2, 51531, 8523.81, 172.0, 232.0, 0.0
125, eco3, 43338, 8445.53, 164.6, 188.0, 0.0
125, eco1, 93059, 7481.26, 150.7, 255.0, 0.0
126, eco2, 51531, 8576.38, 173.1, 231.7, 0.0
126, eco3, 43338, 8504.35, 165.9, 188.6, 0.0
126, eco1, 93059, 7526.88, 151.9, 254.3, 0.0
127, eco2, 51531, 8626.29, 174.1, 231.9, 0.0
127, eco3, 43338, 8559.58, 167.2, 189.5, 0.0
127, eco1, 93059, 7568.81, 153.1, 254.1, 0.0
128, eco2, 51531, 8672.86, 174.9, 232.2, 0.0
128, eco3, 43338, 8609.64, 168.3, 190.5, 0.0
128, eco1, 93059, 7609.21, 154.1, 254.3, 0.0
129, eco2, 51531, 8717.20, 175.6, 232.8, 0.0
129, eco3, 43338, 8659.69, 169.5, 191.6, 0.0
129, eco1, 93059, 7648.61, 155.0, 254.7, 0.0
130, eco2, 51531, 8742.13, 176.2, 233.9, 0.0
130, eco3, 43338, 8693.92, 170.4, 193.0, 0.0
130, eco1, 93059, 7665.91, 155.8, 255.8, 0.0
131, eco2, 51531, 8782.94, 176.9, 234.6, 0.0
131, eco3, 43338, 8740.25, 171.5, 194.1, 0.0
131, eco1, 93059, 7704.31, 156.7, 256.5, 0.0
132, eco2, 51531, 8821.88, 177.8, 235.5, 0.0
132, eco3, 43338, 8783.84, 172.5, 195.3, 0.0
132, eco1, 93059, 7742.85, 157.6, 257.4, 0.0
133, eco2, 51531, 8860.68, 178.4, 236.4, 0.0
133, eco3, 43338, 8827.47, 173.5, 196.4, 0.0
