Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
125, eco3, 43338, 4168.22, 152.0, 180.4, 0.0
125, eco1, 93059, 3415.89, 126.2, 224.0, 0.0
126, eco2, 51531, 4020.52, 148.1, 205.2, 0.0
126, eco3, 43338, 4149.30, 151.8, 180.9, 0.0
126, eco1, 93059, 3399.26, 125.5, 222.8, 0.0
127, eco2, 51531, 4009.31, 147.9, 205.4, 0.0
127, eco3, 43338, 4131.44, 151.5, 181.2, 0.0
127, eco1, 93059, 3382.41, 124.8, 221.6, 0.0
128, eco2, 51531, 3998.51, 147.6, 205.6, 0.0
128, eco3, 43338, 4113.46, 151.4, 181.5, 0.0
128, eco1, 93059, 3365.39, 124.1, 220.4, 0.0
129, eco2, 51531, 3987.89, 147.4, 205.7, 0.0
129, eco3, 43338, 4095.35, 151.0, 181.6, 0.0
129, eco1, 93059, 3348.15, 123.3, 219.2, 0.0
130, eco2, 51531, 3935.80, 146.3, 206.7, 0.0
130, eco3, 43338, 4053.08, 150.1, 182.4, 0.0
130, eco1, 93059, 3305.30, 122.1, 218.7, 0.0
131, eco2, 51531, 3926.25, 146.0, 206.3, 0.0
131, eco3, 43338, 4036.34, 149.9, 182.0, 0.0
131, eco1, 93059, 3288.36, 121.5, 217.3, 0.0
132, eco2, 51531, 3916.24, 145.9, 205.9, 0.0
132, eco3, 43338, 4017.65, 150.0, 181.9, 0.0
132, eco1, 93059, 3271.04, 121.0, 216.1, 0.0
133, eco2, 51531, 3906.39, 145.6, 205.6, 0.0
133, eco3, 43338, 3999.26, 149.7, 181.6, 0.0
133, eco1, 93059, 3253.74, 120.4, 214.9, 0.0
134, eco2, 51531, 3896.57, 145.3, 205.4, 0.0
134, eco3, 43338, 3980.14, 149.7, 181.5, 0.0
134, eco1, 93059, 3236.27, 119.9, 213.7, 0.0
135, eco2, 51531, 3885.95, 145.1, 205.1, 0.0
135, eco3, 43338, 3961.32, 149.5, 181.4, 0.0
135, eco1, 93059, 3218.44, 119.3, 212.7, 0.0
136, eco2, 51531, 3874.95, 144.8, 204.9, 0.0
136, eco3, 43338, 3942.27, 149.5, 181.4, 0.0
136, eco1, 93059, 3200.14, 118.8, 211.7, 0.0
137, eco2, 51531, 3863.85, 144.5, 204.8, 0.0
137, eco3, 43338, 3922.51, 149.4, 181.4, 0.0
137, eco1, 93059, 3181.37, 118.2, 210.8, 0.0
138, eco2, 51531, 3852.28, 144.2, 204.5, 0.0
138, eco3, 43338, 3903.24, 149.3, 181.4, 0.0
138, eco1, 93059, 3162.68, 117.8, 209.9, 0.0
139, eco2, 51531, 3840.41, 143.8, 204.3, 0.0
139, eco3, 43338, 3884.09, 149.3, 181.4, 0.0
139, eco1, 93059, 3143.51, 117.3, 209.0, 0.0
